survey_date,district,gvh,health_facility,sanitation_observed,sanitation_type,pit_cover_or_seal,sanitation_near_water,sanitation_distance,has_privacy,has_security,has_roof,shared_sanitation,child_faeces_disposal,child_faeces_disposal_other,usual_defecation_place,faeces_seen_in_village,faeces_around_house,handwash_near_sanitation,handwash_has_water,handwash_has_soap,handwash_in_use,mhm_materials_used,mhm_cleaned,mhm_cleaning_method,mhm_drying_method,mhm_disposal_place,has_bathroom,bathing_has_water,bathing_water_source,bathroom_has_soap,bathroom_in_use,bathroom_has_privacy,bathroom_has_security
7/8/2019,Dowa,"Village Mzunga
GVH Mzungu ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/10/2019,Dowa,Village chimkonda ,Dzoole Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/15/2019,Dowa,"Village Tambira
GVH Dzoole",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,Yes,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,No,NA,NA,NA,NA,NA,NA
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/10/2019,Dowa,"Village Sauzande
GVH Sauzande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/10/2019,Dowa,"Village chimkonda
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Dowa,"Village Mzunga
GVH Mzungu 
",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,NA,NA,NA,NA,NA
7/10/2019,Dowa,"Village kayeselangunda
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/10/2019,Dowa,"Village Tambira
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (with slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Dowa,"Village Mzunga
GVH Mzungu ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,No,NA,NA,NA,Yes,No
7/15/2019,Dowa,"Village Dzoole
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,No,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Dowa,"Village Mzunga
GVH Mzungu ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,Yes,Yes,No,No
7/10/2019,Dowa,"Village Dzoole
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/10/2019,Dowa,"Village chimkonda
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
7/9/2019,Dowa,"Village Mzunga
GVH Mzungu ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/10/2019,Dowa,"Village Mzunga
GVH Mzungu ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,No,NA,NA,NA,Yes,Yes
7/8/2019,Dowa,"Village Mzunga
GVH Mzungu ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,NA,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,Yes,No
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (with slab),Yes,No,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,No,NA,NA,NA,Yes,No
7/10/2019,Dowa,"Village chimkonda
GVH Dzoole ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Dowa,"Village Samuel
GVH kaunda ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,Yes,Yes,No,Yes,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,No,No,No,No,NA,NA,NA,Yes,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,No,No,Yes,No,NA,NA,NA,Yes,Yes,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,No,No,No,No,NA,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,No,No,Yes,No,NA,NA,NA,Yes,Yes,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,No,No,No,No,NA,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,Yes,Yes,Yes,No,Burned,NA,NA,Yes,No,Yes,Yes,No,Yes,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chinguwo,Khuwi Health Centre,Yes,Pit latrine (with slab),No,No,More than 30 paces,No,No,Yes,No,NA,NA,NA,Yes,Yes,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/10/2019,Ntchisi,Mphandazaola zaola,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Nkhwindima,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Ntchisi,Nkhwindima,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/10/2019,Ntchisi,Chapu chapu,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/10/2019,Ntchisi,Chawanda,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,Yes,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/10/2019,Ntchisi,Chawanda,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Phere,Ntchisi District Hospital,Yes,Pit latrine (with slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Phere,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,NA
7/8/2019,Ntchisi,Phere,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Ntchisi,Kanyerere,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Protected dug well/spring or rainwater,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Katula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,Yes,No
7/8/2019,Ntchisi,Kanyerere,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,Yes,Yes,Yes,No
7/4/2019,Ntchisi,Malengausi Mgulula mimba,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/4/2019,Ntchisi,Chabuka,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,Yes,No
7/4/2019,Ntchisi,Mphazi,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Bush,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/4/2019,Ntchisi,Chikampha,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,School,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/4/2019,Ntchisi,Jombwa,Ntchisi District Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Bush,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/4/2019,Ntchisi,Jombwa,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,Yes,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chisula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/8/2019,Ntchisi,Chenderamwano mwano,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/8/2019,Ntchisi,Chisula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Chisula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/8/2019,Ntchisi,Chisula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/8/2019,Ntchisi,Chenderamwano ,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,No,Yes,No,No
7/8/2019,Ntchisi,Chisula,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/8/2019,Ntchisi,Mbalani,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,NA,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,Yes,No
7/6/2019,Ntchisi,Chamkoma,Khuwi Health Centre,Yes,Pit latrine (with slab),No,Yes,Between 20 and 30 paces,No,No,No,Yes,NA,NA,NA,Yes,Yes,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/5/2019,Ntchisi,Chipolokazi,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,Yes,No
7/5/2019,Ntchisi,Chipolokazi,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,Yes,No
7/4/2019,Ntchisi,Mgugu/ziyenela,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/4/2019,Ntchisi,Mgugu/ziyenela,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/5/2019,Ntchisi,Mgugu/ziyenela,Ntchisi District Hospital,Yes,Pit latrine (with slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,NA,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Piped Supply,Yes,Yes,Yes,Yes
7/5/2019,Ntchisi,Ziyenela,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,No,No
7/5/2019,Ntchisi,Ziyenela,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,NA,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,No,No
7/8/2019,Ntchisi,Ziyenela,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,NA,NA,Yes,Yes,Protected dug well/spring or rainwater,No,Yes,No,No
7/4/2019,Ntchisi,Chikhwakhwa,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,No,No,NA,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,No,Yes,Yes,Yes
7/8/2019,Ntchisi,Chikhwakhwa,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Protected dug well/spring or rainwater,Yes,Yes,Yes,Yes
7/4/2019,Ntchisi,Chikhwakhwa,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/6/2019,Ntchisi,Chiwaliwali,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/6/2019,Ntchisi,Chipokosa,Ntchisi District Hospital,Yes,Pit latrine (with slab),No,No,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/6/2019,Ntchisi,Chiwaliwali,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/7/2019,Ntchisi,Mchonjo,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,Yes,NA,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
7/6/2019,Ntchisi,Ng'ombe,Ntchisi District Hospital,Yes,Pit latrine (with slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/7/2019,Ntchisi,Mchonjo,Ntchisi District Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/7/2019,Ntchisi,Ng'ombe,Ntchisi District Hospital,Yes,Pit latrine (with slab),Yes,Yes,Less than 10 paces,Yes,Yes,Yes,No,NA,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
